http://ica.tacc.utexas.edu/chersonesos/ark/concept/attribute/74,http://ica.tacc.utexas.edu/chersonesos/ark/concept/attributetype/munsellcolour,"2,5yr 6_3",-,-
http://ica.tacc.utexas.edu/chersonesos/ark/concept/attribute/95,http://ica.tacc.utexas.edu/chersonesos/ark/concept/attributetype/munsellcolour,"2,5yr 6_4",-,-
http://ica.tacc.utexas.edu/chersonesos/ark/concept/attribute/108,http://ica.tacc.utexas.edu/chersonesos/ark/concept/attributetype/munsellcolour,5yr 6_2,-,-
http://ica.tacc.utexas.edu/chersonesos/ark/concept/attribute/1221,http://ica.tacc.utexas.edu/chersonesos/ark/concept/attributetype/fish,labridae,-,-
http://ica.tacc.utexas.edu/chersonesos/ark/concept/attribute/487,http://ica.tacc.utexas.edu/chersonesos/ark/concept/attributetype/faunal_part,mpp,-,http://purl.obolibrary.org/obo/UBERON_0003821
http://ica.tacc.utexas.edu/chersonesos/ark/concept/attribute/1200,http://ica.tacc.utexas.edu/chersonesos/ark/concept/attributetype/birds,gavia arctica,-,-
http://ica.tacc.utexas.edu/chersonesos/ark/concept/numbertype/weight,-,weight (g),http://nomisma.org/id/weight,-
http://ica.tacc.utexas.edu/chersonesos/ark/concept/attribute/933,http://ica.tacc.utexas.edu/chersonesos/ark/concept/attributetype/ceramic_type,"class 12 (""running wave""; lrc 1-riley)",-,-
http://ica.tacc.utexas.edu/chersonesos/ark/concept/attribute/1193,http://ica.tacc.utexas.edu/chersonesos/ark/concept/attributetype/birds,columba palumbus,-,-
http://ica.tacc.utexas.edu/chersonesos/ark/concept/attribute/36,http://ica.tacc.utexas.edu/chersonesos/ark/concept/attributetype/munsellcolour,"2,5yr 4_4",-,-
http://ica.tacc.utexas.edu/chersonesos/ark/concept/attribute/91,http://ica.tacc.utexas.edu/chersonesos/ark/concept/attributetype/munsellcolour,"2,5yr 4_2",-,-
http://ica.tacc.utexas.edu/chersonesos/ark/concept/attribute/253,http://ica.tacc.utexas.edu/chersonesos/ark/concept/attributetype/munsellcolour,"2,5yr 4_3",-,-
http://ica.tacc.utexas.edu/chersonesos/ark/concept/attribute/463,http://ica.tacc.utexas.edu/chersonesos/ark/concept/attributetype/faunal_part,humerus distal,-,http://purl.obolibrary.org/obo/UBERON_0000976
http://ica.tacc.utexas.edu/chersonesos/ark/concept/attribute/326,http://ica.tacc.utexas.edu/chersonesos/ark/concept/attributetype/mint,constantinople?,-,-
http://ica.tacc.utexas.edu/chersonesos/ark/concept/attribute/1204,http://ica.tacc.utexas.edu/chersonesos/ark/concept/attributetype/birds,phalacrocorax aristotelis,-,-
http://ica.tacc.utexas.edu/chersonesos/ark/concept/attribute/40,http://ica.tacc.utexas.edu/chersonesos/ark/concept/attributetype/munsellcolour,10yr 6_3,-,-
http://ica.tacc.utexas.edu/chersonesos/ark/concept/attribute/167,https://ica.tacc.utexas.edu/chersonesos/ark/concept/attributetype/botanytype,cereal grain fragments,https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=147368,-
http://ica.tacc.utexas.edu/chersonesos/ark/concept/attribute/75,http://ica.tacc.utexas.edu/chersonesos/ark/concept/attributetype/munsellcolour,"2,5y 4_1",-,-
http://ica.tacc.utexas.edu/chersonesos/ark/concept/attribute/84,http://ica.tacc.utexas.edu/chersonesos/ark/concept/attributetype/munsellcolour,"2,5y 4_3",-,-
http://ica.tacc.utexas.edu/chersonesos/ark/concept/attribute/85,http://ica.tacc.utexas.edu/chersonesos/ark/concept/attributetype/munsellcolour,"2,5y 4_2",-,-
http://ica.tacc.utexas.edu/chersonesos/ark/concept/attribute/4,http://ica.tacc.utexas.edu/chersonesos/ark/concept/attributetype/formationtype,accumulation,-,-
http://ica.tacc.utexas.edu/chersonesos/ark/concept/attribute/271/True,http://ica.tacc.utexas.edu/chersonesos/ark/concept/attributetype/recflag,digitized,-,-
http://ica.tacc.utexas.edu/chersonesos/ark/concept/attribute/328,https://ica.tacc.utexas.edu/chersonesos/ark/concept/attributetype/mint,siscia,http://nomisma.org/id/siscia,https://pleiades.stoa.org/places/197504
http://ica.tacc.utexas.edu/chersonesos/ark/concept/attribute/972,http://ica.tacc.utexas.edu/chersonesos/ark/concept/attributetype/ceramic_type,group 3-4 (yakobson) - aegean ware,-,-
http://ica.tacc.utexas.edu/chersonesos/ark/concept/attribute/96,http://ica.tacc.utexas.edu/chersonesos/ark/concept/attributetype/munsellcolour,5yr 3_3,-,-
http://ica.tacc.utexas.edu/chersonesos/ark/concept/attribute/244,http://ica.tacc.utexas.edu/chersonesos/ark/concept/attributetype/munsellcolour,5yr 3_2,-,-
http://ica.tacc.utexas.edu/chersonesos/ark/concept/attribute/999,http://ica.tacc.utexas.edu/chersonesos/ark/concept/attributetype/ceramic_type,class 42 (gunsenin-i) and imitations,-,-
http://ica.tacc.utexas.edu/chersonesos/ark/concept/attribute/224,https://ica.tacc.utexas.edu/chersonesos/ark/concept/attributetype/botanytype,echinochloa  crus galli,https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=90397,-
http://ica.tacc.utexas.edu/chersonesos/ark/concept/attribute/1219,http://ica.tacc.utexas.edu/chersonesos/ark/concept/attributetype/fish,liza sp.,-,-
http://ica.tacc.utexas.edu/chersonesos/ark/concept/attribute/1097,http://ica.tacc.utexas.edu/chersonesos/ark/concept/attributetype/ceramic_date,1st-2nd c. ad,-,-
http://ica.tacc.utexas.edu/chersonesos/ark/concept/attribute/1062,http://ica.tacc.utexas.edu/chersonesos/ark/concept/attributetype/ceramic_type,fine sgraffito group ,-,-
http://ica.tacc.utexas.edu/chersonesos/ark/concept/attribute/1092,http://ica.tacc.utexas.edu/chersonesos/ark/concept/attributetype/ceramic_date,4th-6th c. ad,-,-
http://ica.tacc.utexas.edu/chersonesos/ark/concept/attribute/155,https://ica.tacc.utexas.edu/chersonesos/ark/concept/attributetype/material,horn,http://vocab.getty.edu/aat/300011826,-
http://ica.tacc.utexas.edu/chersonesos/ark/concept/attribute/107,http://ica.tacc.utexas.edu/chersonesos/ark/concept/attributetype/munsellcolour,5yr 5_6,-,-
http://ica.tacc.utexas.edu/chersonesos/ark/concept/attribute/37,http://ica.tacc.utexas.edu/chersonesos/ark/concept/attributetype/munsellcolour,5yr 5_2,-,-
